id	arm	review	part	batch	severity	file	title	what_is_wrong
X0398	W	8	b	2	Minor	`app/api/routes/settings.py` — `limit: int = Query(50, ge=1)`	`limit` on the deliveries endpoint has a floor but no ceiling	`ge=1` bounds the parameter below but nothing bounds it above, so `?limit=100000000` is accepted and passed straight to `.limit()`.
X0399	W	8	b	2	Minor	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc())`	deliveries are ordered by a wall-clock column with no tie-break	`created_at` is not a total order — a batch enqueued in one transaction shares an instant, so the order among those rows is undefined (R57).
X0400	W	8	b	2	Minor	`app/webhooks/delivery.py` — `_finish`, `row = session.get(...)` then `row.status = status`	`_finish` dereferences a row that may not exist	`session.get` returns `None` for a deleted row (the endpoint cascade can remove deliveries mid-flight) and the next line raises `AttributeError`.
X0401	W	8	b	2	Minor	`app/webhooks/delivery.py` — `enqueue_for_event`	`enqueue_for_event` is `async` but does only blocking database work	the function is declared `async` yet its body is a synchronous `session_scope()` block, so awaiting it blocks the caller's event loop inside `dispatch`.
X0402	W	8	b	2	Minor	`app/webhooks/models.py` — `STATUSES`	`STATUSES` is declared and never referenced	the tuple that names the legal statuses is imported by nothing, so it constrains neither the column, the migration, nor `_finish` (this is the R2 drift that produced the `failed`/`failed_permanent` split).
X0403	W	8	c	2	Critical	`app/webhooks/signing.py` — `new_signing_secret`	signing secrets are generated with `random`, not a CSPRNG	The secret is built from `random.choice(_ALPHABET)`, the Mersenne Twister PRNG, which is seeded from a small state and is fully reconstructible from ~624 observed outputs, rather than from Python's existing `secrets` module (R1 — a shared stdlib helper for exactly this security control is reimplemented).
X0404	W	8	c	2	Critical	`app/webhooks/signing.py` — `verify`, `return expected == signature`	`verify` compares signatures with `==`	The HMAC comparison uses Python's short-circuiting `str.__eq__` instead of `hmac.compare_digest`, so the comparison time leaks the length of the matching prefix (RS1).
X0405	W	8	c	2	Critical	"`app/webhooks/signing.py` — `sign`; `docs/webhooks.md` — ""Verifying the signature"""	the signature does not cover the timestamp, and is computed over re-serialized JSON rather than the transmitted bytes	"`sign` returns a timestamp but MACs only `serialize(payload)`, while the documentation tells customers the signature is the HMAC of `""{timestamp}.{raw_request_body}""` — so the timestamp is unauthenticated and the signed bytes are `json.dumps(..., sort_keys=True)` rather than the bytes `httpx` actually transmits from `json=delivery.payload` (R40 producer/consumer shape divergence; R49 claim stronger than implementation)."
X0406	W	8	c	2	Critical	"`app/api/routes/settings.py` — `create_webhook_endpoint`, `if not parsed.scheme.startswith(""http"") or not parsed.netloc`; `app/webhooks/delivery.py` — `httpx.AsyncClient(..., follow_redirects=True)`"	SSRF — any `http*` scheme and any host is accepted, and the client follows redirects	"`startswith(""http"")` admits `http://`, `httpx://` and any other scheme with that prefix, there is no check on the resolved host, and `follow_redirects=True` means even an endpoint that passes validation can 302 the worker anywhere — while `docs/webhooks.md` states ""Only `https://` URLs are accepted"" (RS3 unvalidated boundary value reaching a request sink; R49 documented control stronger than the implementation)."
X0407	W	8	c	2	Critical	`app/api/routes/settings.py` — `list_deliveries`	`list_deliveries` has no tenant scoping	The query filters only on `WebhookDelivery.endpoint_id` taken straight from the path, with no join or predicate on `user.org_id`, while every sibling handler in the same file (`get_profile`, `list_api_keys`, `list_webhook_endpoints`) scopes to `user.org_id` — the tenancy pattern was propagated to two of the three new routes and not the third (R3, security-relevant, therefore Critical).
X0408	W	8	c	2	Critical	"`migrations/0042_webhook_delivery.sql` — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))`; `app/webhooks/delivery.py` — `_finish(delivery.id, ""failed_permanent"", ...)`; `app/webhook"	the migration's `status` CHECK constraint rejects the value the code writes	The DDL allows `'failed'` while `STATUSES` and the only write site in `delivery.py` use `'failed_permanent'` — the enum spelling diverges between the producer and the strict consumer that is the database (R40; R3 across the three files that name the status vocabulary).
X0409	W	8	c	2	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`; `app/webhooks/delivery.py` — `enqueue_for_event`	the unique index on `event_id` makes fan-out to more than one endpoint impossible	`enqueue_for_event` inserts one `WebhookDelivery` row per matching endpoint for a single `event_id`, but the index declares `event_id` globally unique, so the second row of any fan-out violates it.
X0410	W	8	c	2	Critical	`app/webhooks/delivery.py` — `deliver`, `time.sleep(delay)`	`time.sleep` inside an `async def` blocks the event loop	`deliver` is a coroutine gathered `BATCH_SIZE`-wide, but the retry backoff uses the synchronous `time.sleep` instead of `await asyncio.sleep`, so it blocks the thread rather than yielding.
X0411	W	8	c	2	Critical	"`app/webhooks/delivery.py` — `_claim_batch` (`for row in rows: row.status = ""in_flight""` then `return rows`) and `deliver` (`with session_scope() as session: endpoint = session.get(...)` then `endpoin"	ORM rows are mutated and read after their session has closed	Both functions let SQLAlchemy instances escape their `session_scope()` context and then read attributes off them, which under the default `expire_on_commit=True` raises `DetachedInstanceError`; the pre-existing code in `app/events/dispatcher.py` shows the authors know this, since it deliberately captures `event_id = row.id` *inside* the `with` block before returning it.
X0412	W	8	c	2	Critical	`app/events/dispatcher.py` — `dispatch`, the `try/except Exception` around `webhook_delivery.enqueue_for_event`	the webhook enqueue runs outside the event's transaction and its failure is swallowed	"The `Event` row commits when its `session_scope()` block exits, and `enqueue_for_event` then opens a *separate* transaction whose failure is caught and logged at WARNING, so there is no atomicity between ""the event happened"" and ""the webhooks for it were queued"" (R9)."
X0413	W	8	c	2	Critical	`tests/webhooks/test_delivery.py` — `test_verify_accepts_signature_produced_by_sign`	the signature test passes only because of the timestamp defect it should catch	`verify` reaches its verdict by calling `sign` again, which mints a *fresh* timestamp; the assertion nevertheless holds, and the only reason it holds is that the timestamp is absent from the MAC — so the test's green is evidence of the bug, not of the control (RT5: the test claims to verify signature verification while exercising a path that cannot fail for the reason it names).
X0414	W	8	c	2	Major	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict` (`""signing_secret"": self.signing_secret`); consumed by `app/api/routes/settings.py:list_webhook_endpoints`; `docs/webhooks.md` — ""The response is t"	the signing secret is returned by the list endpoint, contradicting the documented contract	`to_dict` unconditionally includes the secret and is used by both the create route and the list route, so the documented one-time-disclosure property is false (R49 — a documented control stronger than the implementation; RS4 — key material in a routine response body).
X0415	W	8	c	2	Major	"`app/webhooks/delivery.py` — `send_once`, `log.info(""POST %s headers=%s"", endpoint.url, headers)`"	every delivery's signature and timestamp are written to the log at INFO	The `headers` dict logged in full contains `X-Acme-Signature` and `X-Acme-Timestamp`, and the payload they authenticate is stored in `webhook_deliveries.payload` — so the log plus a read of that table is everything needed to reconstruct a request the customer will accept as genuine.
X0416	W	8	c	2	Major	`app/webhooks/delivery.py` — `deliver`'s `while True` loop; `app/webhooks/models.py` — `next_attempt_at`, `attempts`	`deliveries` retries happen in-process, so the scheduling columns are dead and progress is lost	The whole 5-attempt retry sequence runs inside a single `deliver` call, `attempts` and `next_attempt_at` are written only once at the very end by `_finish`, and `backoff_for`'s `timedelta` is only ever converted to seconds for a sleep — so the schema's retry scheduler is never used.
X0417	W	8	c	2	Major	"`app/webhooks/delivery.py` — `_claim_batch` sets `status = ""in_flight""`; no code path transitions out of it except `_finish`"	`in_flight` is a non-terminal state with no reaper	A row enters `in_flight` at claim time and leaves it only when `deliver` completes normally, so any crash, deploy, cancellation, `_finish` failure, or lock expiry strands the row permanently, and there is no timeout and no recovery affordance (R38 mode 1 — non-terminal transient state).
X0418	W	8	c	2	Major	`app/webhooks/delivery.py` — `_acquire_lock`, and `run_worker`'s `finally: await redis_client.delete(LOCK_KEY)`	the dispatch lock is not mutually exclusive	`_acquire_lock` does a `get` then a separate `set`, which is not atomic, the TTL is applied by a second `expire` call that can be lost if the process dies between them, the 60-second TTL is shorter than a batch of up to 100 deliveries at a 30-second timeout each, and the `finally` deletes the key unconditionally — including a key a *different* worker set after the TTL expired.
