id	review	part	severity	file	title	what_is_wrong
H0512	7	5	Major	docs/import.md — the "Auditing" section; src/context/request.ts — the `enterSystemOperatio	the documentation and the `enterSystemOperation` comment claim a boundary the implementation does not provide	the doc states the staging writes are "the single exception" and that "the promotion step runs audited as normal", which is false on two counts (the leaked flag covers the promotion, and `createMany` never reaches the check at all), and the comment asserts an authority nothing enforces — the function is exported, so an
H0513	7	5	Minor	src/context/request.ts — `contextSnapshot()`	`contextSnapshot` is unused and its `Readonly` return type suggests a guarantee it does not give	the function is exported but called nowhere in the change, and it returns a shallow spread typed `Readonly<RequestContext>`, so a caller that mutates the snapshot (for instance to clear `skipAudit`) silently changes nothing in the live context.
H0514	7	5	Minor	src/import/bulk.ts — `if (!row.email.includes("@")) { rejected += 1; continue; }`	rejected rows are counted but never identified, and the email check is weaker than the summary implies	the only validation on the promotion path is the presence of an `@` anywhere in the string (so `@`, `a@`, and `a@b` all pass), and the rejected rows are discarded without their line number or reason, while the row was already written to staging before being judged.
H0515	7	5	Minor	src/import/parse.ts — `csv.split(/\r?\n/)` and `const [header, ...body] = lines`	`parseRows` cannot represent a quoted field containing a newline, and a file with no header silently loses its first row	the line split runs before `splitLine` ever sees a quote, so an RFC 4180 field containing a newline is torn into corrupt rows, and the first line is treated as a header unconditionally, so a headerless upload consumes row 1 and leaves every column index at `-1`, producing empty emails for the whole file.
H0516	7	5	Minor	migrations/0058_import.sql — `CREATE TABLE import_staging`	the staging table has no owner column, no role constraint, and no retention story	`import_staging` is keyed only by a text `batch_id` with no `org_id` (see the batch-id finding, whose fix requires the column), `role` carries no `CHECK` constraint mirroring `ALLOWED_ROLES`, and nothing expires rows the application fails to delete.
H0517	8	0	Critical	`src/context/request.ts` — `enterSystemOperation` (and its caller `src/import/bulk.ts` — `	the audit exemption is set on the live request context and never released, so the audited half of the import runs unaudited	`enterSystemOperation()` writes `skipAudit = true` onto the object returned by `currentContext()`, which is the same object `storage.getStore()` holds for the whole request — there is no release anywhere in the diff (no `exitSystemOperation`, and `contextSnapshot` is never called), so the grant's lifetime is the reques
H0518	8	0	Critical	`src/import/bulk.ts` — `applyBatch` (with `src/import/parse.ts` — `ALLOWED_ROLES`, `src/ro	any org admin can promote themselves to owner, or demote the existing owner, through the CSV	the route authorizes `session.role === "admin" || "owner"` and then never constrains the role the CSV may grant — `ALLOWED_ROLES` accepts `owner`, and the upsert's `update: { displayName, role }` branch rewrites the role of an **already existing** membership keyed on `(orgId, email)`, so the actor's own row and every o
H0519	8	0	Critical	`src/audit/guard.ts` — `MUTATIONS` / `assertAudited`	the new `MUTATIONS` allowlist is narrower than the set of mutating actions, and `createMany` — used in this very diff — now bypasses the audit guard entirely	`assertAudited` previously checked every action the middleware routed to it; it now returns early for any action not in a hand-written six-element set, and that set omits `createMany` (the action `stageRows` issues at `src/import/bulk.ts` — `prisma.importStaging.createMany`), along with `executeRaw` / `executeRawUnsafe
H0520	8	0	Major	`src/import/bulk.ts` — `runImport`	stage → apply → delete is three independent commits, so a mid-import failure half-applies the batch and orphans the staging rows forever	`stageRows`, `applyBatch`'s per-row `upsert` loop, and `prisma.importStaging.deleteMany` each commit on their own with no `$transaction` and no failure handling, and `migrations/0058_import.sql` gives `import_staging` no status column, no expiry, and no index usable for reaping.
H0521	8	0	Major	`src/routes/import.ts` — `POST`, and `src/import/bulk.ts` — `runImport` (`batchId`)	the batch key is built from an attacker-supplied header, so two requests can be made to share a staging batch	`requestId` is taken verbatim from the client's `x-request-id` header with no validation or length bound, and `runImport` makes it half the batch key (`${ctx.orgId}-${ctx.requestId}`), which is then the *only* scoping on every staging query — `findMany({ where: { batchId } })` and `deleteMany({ where: { batchId } })` c
H0522	8	0	Major	`src/routes/import.ts` — `POST` (`MAX_CSV_BYTES`, `csv.length`)	the 5 MB cap is applied after the whole body is buffered, measures code units rather than bytes, and bounds no row count	`await req.text()` materialises the entire request body in memory *before* `csv.length > MAX_CSV_BYTES` is evaluated, and `String.length` counts UTF-16 code units, so a constant named `MAX_CSV_BYTES` admits roughly 15 MB of multi-byte UTF-8; nothing anywhere caps the number of rows, and `applyBatch` issues one sequenti
H0523	8	0	Major	`test/import/parse.test.ts` — the only test file in the diff	every security-relevant symbol in the change ships without a test, including the two new branches of the audit guard itself	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `POST`, and two new branches inside `assertAudited`, and the only test file covers `parseRows`; nothing executes the audit guard, so no test can fail when the guard stops guarding (RT6 on the new exports, RT7 on the changed gate, RT5 because no test 
H0524	8	0	Major	`docs/import.md` — "Auditing" section; `src/audit/guard.ts` — the `assertAudited` doc comm	the docs and comments describe a boundary the code does not implement	the doc states "Every membership change writes an audit record", "the Prisma middleware refuses any mutating query that does not carry one", and "the promotion step runs audited as normal" — all three are false as written (the promotion runs under the leaked exemption, `createMany` is not refused at all, and `assertAud
H0525	8	0	Minor	`src/context/request.ts` — `contextSnapshot`	`contextSnapshot` is exported and never called	the new export has no call site anywhere in the diff, and its shape — a shallow copy of the current context — is precisely the missing half of the save/restore the leaking grant needed, suggesting it was written for a release path that was never wired up.
H0526	8	0	Minor	`src/import/parse.ts` — `parseRows` (`iEmail = cols.indexOf("email")`)	a CSV whose header lacks an `email` column silently rejects every row and returns 200	`indexOf` returns `-1` for a missing column and `f[-1]` is `undefined`, so `(f[iEmail] ?? "").trim().toLowerCase()` yields `""` for every row, and `applyBatch`'s `!row.email.includes("@")` rejects all of them without distinguishing "bad row" from "wrong header".
H0527	8	0	Minor	`src/import/parse.ts` — `parseRows` (`csv.split(/\r?\n/)`)	a quoted field containing a newline is split into two rows before quote handling runs	the line split happens before `splitLine` sees any quotes, so `splitLine`'s `quoted` state cannot span lines, and the `.filter((l) => l.trim() !== "")` additionally drops blank lines that are legitimate content inside a quoted field.
H0528	8	0	Minor	`src/import/bulk.ts` — `stageRows` / `applyBatch` (`applied += 1`)	a duplicate email in one CSV is staged twice, upserted twice, and counted twice	`createMany` is issued without `skipDuplicates` and `migrations/0058_import.sql` puts no unique constraint on `(batch_id, email)`, so a CSV listing the same address twice produces two staging rows, two upserts against the same `(orgId, email)` key, and `applied: 2` for one membership.
