id	arm	review	part	severity	target	file	title	what_is_wrong
F2860	W23	8	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`; internal/exports/model.go — `Store.Create`	destination credentials are stored in plaintext, while the docs state they are encrypted	The columns are plain `TEXT NOT NULL` and `Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` verbatim, so nothing in the change performs the encryption `docs/scheduled-exports.md` promises.
F2861	W23	1	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create`	destination credentials are stored in plaintext, while the docs state they are encrypted	"The credentials are inserted and read as raw text with no encryption, key reference, or KMS handle anywhere in the change, while docs/scheduled-exports.md tells customers ""The destination credentials are stored encrypted""."
F2862	W23	8	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key`/`dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create`	destination credentials are stored in plaintext, while the docs tell customers they are encrypted	"The migration stores both credential columns as plain `TEXT` and `Create` binds `s.Destination.AccessKey`/`SecretKey` unmodified, yet `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted""; no encryption helper is referenced anywhere in the change (R49 — claim stronger than the implementation)."
F2863	W	25	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; written by `internal/exports/model.go` `Store.Create` and read by `Store.query`	destination credentials are stored in plaintext, while the documentation states they are encrypted	"nothing in the diff encrypts, envelopes or tokenises the keys — they are inserted and selected as bare text — yet `docs/scheduled-exports.md` tells customers ""the destination credentials are stored encrypted"", which is an undeclared control class and a claim strictly stronger than the implementation (R49)."
F2864	W	9	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` binds `s.Destination.AccessKey, s.Destination.SecretKey` unchanged	destination credentials are stored in plaintext, while the documentation tells customers they are encrypted	"nothing in the diff encrypts, wraps or tokenizes the keys on the way to the column or on the way back out of `(*Store).query`, yet `docs/scheduled-exports.md` asserts ""The destination credentials are stored encrypted"" — an R49 overstatement whose cost is that no reviewer or operator will look for the missing control, because the doc says it is already there."
F2865	W23	24	b	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `Store.Create`, `Store.query`	destination credentials are stored in the clear, though the doc says they are encrypted	"`Store.Create` binds `s.Destination.AccessKey` and `s.Destination.SecretKey` as raw parameters into plain `TEXT` columns and `Store.query` scans them straight back, so nothing in the change encrypts anything, while `docs/scheduled-exports.md` tells customers ""the destination credentials are stored encrypted""."
F2866	W23	3	c	Major	migrations/0057_export_schedules.sql	`internal/exports/model.go` — `Schedule.Validate`; `migrations/0057_export_schedules.sql` — `dest_region TEXT NOT NULL`	destination region and prefix are never validated	`Validate` requires `Destination.Bucket`, `AccessKey`, and `SecretKey` but not `Region`, even though the migration makes `dest_region` NOT NULL and `worker.go` passes it straight into `storage.NewClient`; `Prefix` is likewise accepted unbounded and unchecked.
F2867	W	3	a	Critical	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL, dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` binds `s.Destination.SecretKey` directly; `docs/scheduled-exports.md` — ""The destination credentials are stored encrypted"""	destination secret is persisted in plaintext while the docs claim it is encrypted	"There is no encryption anywhere in the change — no key material, no envelope type, no `crypto` import — yet the customer-facing document states the credentials are stored encrypted, which is R49's ""claim stronger than the implementation"" with the claim made in the artifact customers read."
F2868	W	16	a	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` binding `s.Destination.SecretKey`	destination secret key is persisted in plaintext while the doc claims it is stored encrypted	"`Create` binds the raw secret into a plain `TEXT` column with no sealing anywhere in the diff, while `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted"" — the documented control does not exist (R49; RS4 Critical because the artifact is a live credential)."
F2869	W	10	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`, and `internal/exports/model.go` — `Store.Create` binding `s.Destination.SecretKey` directly	destination secret key is stored in plaintext while the docs claim it is encrypted	"The column is plain `TEXT` and `Create` inserts the raw value with no encryption or key reference anywhere in the diff, while `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted"" (R49: undeclared control class — the doc declares an enforceable boundary that the implementation does not contain at all)."
F2870	W23	25	a	Critical	migrations/0057_export_schedules.sql	migrations/0057_export_schedules.sql — `dest_access_key` / `dest_secret_key`, and internal/exports/model.go — `(*Store).Create`	destination secret keys are stored in plaintext, contradicting the documented encryption	"the columns are plain `TEXT` and `Create` binds `s.Destination.AccessKey` / `s.Destination.SecretKey` verbatim, while `docs/scheduled-exports.md` tells customers ""the destination credentials are stored encrypted"" — the control the doc claims does not exist anywhere in the diff (R49: a claim stronger than the implementation)."
F2871	W	5	a	Major	migrations/0057_export_schedules.sql	"`migrations/0057_export_schedules.sql` — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `(*Store).Create` binds `s.Destination.SecretKey` raw; `docs/scheduled-exports.md` — ""The destination credentials are stored encrypted"""	destination secrets are stored in plaintext while the doc tells customers they are encrypted	no encrypt/decrypt path appears anywhere in the change — `Create` binds the raw secret to `$12` and `query` scans it straight back into `&s.Destination.SecretKey` — so the customer-facing claim of encryption at rest describes a control that does not exist (R49).
F2872	W	19	b	Critical	migrations/0057_export_schedules.sql	"migrations/0057_export_schedules.sql — `dest_access_key TEXT NOT NULL`, `dest_secret_key TEXT NOT NULL`; internal/exports/model.go — `(*Store).Create` binds `s.Destination.SecretKey` directly; docs/scheduled-exports.md — ""The destination credentials are stored encrypted"""	destination secrets are stored in plaintext while the docs assert they are encrypted	Nothing in the diff encrypts, wraps, or references a KMS/secret store — the column is plain `TEXT` and the insert binds the raw value, so the documented control does not exist (R49: a claim strictly stronger than the implementation).
F2873	W	17	c	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create`	"destination secrets are stored in plaintext, contradicting the documented ""stored encrypted"""	"`Create` binds `s.Destination.SecretKey` directly into a `TEXT` column and `Store.query` scans it straight back, with no encryption or key handling anywhere in the change, while the docs assert the credentials ""are stored encrypted""."
F2874	W23	23	b	Critical	migrations/0057_export_schedules.sql	`migrations/0057_export_schedules.sql` — `dest_secret_key TEXT NOT NULL`; `internal/exports/model.go` — `Store.Create` binds `s.Destination.SecretKey` directly	destination secrets are stored in plaintext, contradicting the documented control	"The column is plain `TEXT` and the insert passes the raw value, while `docs/scheduled-exports.md` states ""The destination credentials are stored encrypted""."
F2875	W	16	c	Minor	migrations/0057_export_schedules.sql	internal/exports/model.go — `(*Schedule).Validate` checks `Bucket`, `AccessKey` and `SecretKey` but not `Region`; migrations/0057_export_schedules.sql — `dest_region TEXT NOT NULL` with no default	destination.region is required by the schema but not by Validate	an empty region satisfies `NOT NULL` and passes validation, so the schedule is created successfully and only fails later inside `storage.NewClient`.
